materialSampleID,diseaseTested,diseaseDetected,genus,specificEpithet,country,yearCollected,projectId,scientificName
SM020,Bd,False,Rana,sierrae,USA,1966,246,Rana sierrae
SM020,Bd,False,Rana,sierrae,USA,1966,246,Rana sierrae
SM273,Bd,False,Rana,sierrae,USA,1966,246,Rana sierrae
SM273,Bd,False,Rana,sierrae,USA,1966,246,Rana sierrae
SM020,Bd,False,Rana,sierrae,USA,1966,254,Rana sierrae
SM020,Bd,False,Rana,sierrae,USA,1966,254,Rana sierrae
SM273,Bd,False,Rana,sierrae,USA,1966,254,Rana sierrae
SM273,Bd,False,Rana,sierrae,USA,1966,254,Rana sierrae
SM029,Bd,False,Rana,sierrae,USA,1958,254,Rana sierrae
SM029,Bd,False,Rana,sierrae,USA,1958,254,Rana sierrae
SM032,Bd,True,Rana,sierrae,USA,1975,246,Rana sierrae
SM032,Bd,True,Rana,sierrae,USA,1975,246,Rana sierrae
SM032,Bd,True,Rana,sierrae,USA,1975,254,Rana sierrae
SM032,Bd,True,Rana,sierrae,USA,1975,254,Rana sierrae
SM046,Bd,False,Rana,sierrae,USA,1974,246,Rana sierrae
SM046,Bd,False,Rana,sierrae,USA,1974,246,Rana sierrae
SM047,Bd,False,Rana,sierrae,USA,1974,246,Rana sierrae
SM047,Bd,False,Rana,sierrae,USA,1974,246,Rana sierrae
SM048,Bd,False,Rana,sierrae,USA,1974,246,Rana sierrae
SM048,Bd,False,Rana,sierrae,USA,1974,246,Rana sierrae
SM046,Bd,False,Rana,sierrae,USA,1988,254,Rana sierrae
SM046,Bd,False,Rana,sierrae,USA,1988,254,Rana sierrae
SM047,Bd,False,Rana,sierrae,USA,1988,254,Rana sierrae
SM047,Bd,False,Rana,sierrae,USA,1988,254,Rana sierrae
SM048,Bd,False,Rana,sierrae,USA,1999,254,Rana sierrae
SM048,Bd,False,Rana,sierrae,USA,1999,254,Rana sierrae
SM049,Bd,False,Rana,sierrae,USA,1954,246,Rana sierrae
SM049,Bd,False,Rana,sierrae,USA,1954,246,Rana sierrae
SM049,Bd,False,Rana,sierrae,USA,1958,254,Rana sierrae
SM049,Bd,False,Rana,sierrae,USA,1958,254,Rana sierrae
SM050,Bd,False,Rana,sierrae,USA,1926,246,Rana sierrae
SM050,Bd,False,Rana,sierrae,USA,1926,246,Rana sierrae
SM050,Bd,False,Rana,sierrae,USA,1954,254,Rana sierrae
SM050,Bd,False,Rana,sierrae,USA,1954,254,Rana sierrae
SM051,Bd,False,Rana,sierrae,USA,1953,246,Rana sierrae
SM051,Bd,False,Rana,sierrae,USA,1953,246,Rana sierrae
SM053,Bd,False,Rana,sierrae,USA,1953,246,Rana sierrae
SM053,Bd,False,Rana,sierrae,USA,1953,246,Rana sierrae
SM055,Bd,False,Rana,sierrae,USA,1953,246,Rana sierrae
SM055,Bd,False,Rana,sierrae,USA,1953,246,Rana sierrae
SM059,Bd,False,Rana,sierrae,USA,1953,246,Rana sierrae
SM059,Bd,False,Rana,sierrae,USA,1953,246,Rana sierrae
SM176,Bd,False,Rana,sierrae,USA,1953,246,Rana sierrae
SM176,Bd,False,Rana,sierrae,USA,1953,246,Rana sierrae
SM186,Bd,False,Rana,sierrae,USA,1953,246,Rana sierrae
SM186,Bd,False,Rana,sierrae,USA,1953,246,Rana sierrae
SM189,Bd,False,Rana,sierrae,USA,1953,246,Rana sierrae
SM189,Bd,False,Rana,sierrae,USA,1953,246,Rana sierrae
SM190,Bd,False,Rana,sierrae,USA,1953,246,Rana sierrae
SM190,Bd,False,Rana,sierrae,USA,1953,246,Rana sierrae
SM051,Bd,False,Rana,sierrae,USA,1955,254,Rana sierrae
SM051,Bd,False,Rana,sierrae,USA,1955,254,Rana sierrae
SM053,Bd,False,Rana,sierrae,USA,1955,254,Rana sierrae
SM053,Bd,False,Rana,sierrae,USA,1955,254,Rana sierrae
SM055,Bd,False,Rana,sierrae,USA,1955,254,Rana sierrae
SM055,Bd,False,Rana,sierrae,USA,1955,254,Rana sierrae
SM059,Bd,False,Rana,sierrae,USA,1955,254,Rana sierrae
SM059,Bd,False,Rana,sierrae,USA,1955,254,Rana sierrae
SM176,Bd,False,Rana,sierrae,USA,1955,254,Rana sierrae
SM176,Bd,False,Rana,sierrae,USA,1955,254,Rana sierrae
SM186,Bd,False,Rana,sierrae,USA,1955,254,Rana sierrae
SM186,Bd,False,Rana,sierrae,USA,1955,254,Rana sierrae
SM189,Bd,False,Rana,sierrae,USA,1955,254,Rana sierrae
SM189,Bd,False,Rana,sierrae,USA,1955,254,Rana sierrae
SM190,Bd,False,Rana,sierrae,USA,1955,254,Rana sierrae
SM190,Bd,False,Rana,sierrae,USA,1955,254,Rana sierrae
SM052,Bd,True,Rana,sierrae,USA,1955,246,Rana sierrae
SM052,Bd,True,Rana,sierrae,USA,1955,246,Rana sierrae
SM056,Bd,False,Rana,sierrae,USA,1955,246,Rana sierrae
SM056,Bd,False,Rana,sierrae,USA,1955,246,Rana sierrae
SM052,Bd,True,Rana,sierrae,USA,1955,254,Rana sierrae
SM052,Bd,True,Rana,sierrae,USA,1955,254,Rana sierrae
SM054,Bd,False,Rana,muscosa,USA,1974,246,Rana muscosa
SM054,Bd,False,Rana,muscosa,USA,1974,246,Rana muscosa
SM054,Bd,False,Rana,muscosa,USA,1907,254,Rana muscosa
SM054,Bd,False,Rana,muscosa,USA,1907,254,Rana muscosa
SM056,Bd,False,Rana,sierrae,USA,1960,254,Rana sierrae
SM056,Bd,False,Rana,sierrae,USA,1960,254,Rana sierrae
SM057,Bd,False,Rana,sierrae,USA,1953,246,Rana sierrae
SM057,Bd,False,Rana,sierrae,USA,1953,246,Rana sierrae
SM058,Bd,False,Rana,sierrae,USA,1953,246,Rana sierrae
SM058,Bd,False,Rana,sierrae,USA,1953,246,Rana sierrae
SM057,Bd,False,Rana,sierrae,USA,1955,254,Rana sierrae
SM057,Bd,False,Rana,sierrae,USA,1955,254,Rana sierrae
SM058,Bd,False,Rana,sierrae,USA,1955,254,Rana sierrae
SM058,Bd,False,Rana,sierrae,USA,1955,254,Rana sierrae
SM060,Bd,False,Rana,sierrae,USA,1955,246,Rana sierrae
SM060,Bd,False,Rana,sierrae,USA,1955,246,Rana sierrae
SM060,Bd,False,Rana,sierrae,USA,1960,254,Rana sierrae
SM060,Bd,False,Rana,sierrae,USA,1960,254,Rana sierrae
SM061,Bd,False,Rana,sierrae,USA,1954,246,Rana sierrae
SM061,Bd,False,Rana,sierrae,USA,1954,246,Rana sierrae
SM061,Bd,False,Rana,sierrae,USA,1958,254,Rana sierrae
SM061,Bd,False,Rana,sierrae,USA,1958,254,Rana sierrae
SM062,Bd,False,Rana,sierrae,USA,1962,246,Rana sierrae
SM062,Bd,False,Rana,sierrae,USA,1962,246,Rana sierrae
SM071,Bd,False,Rana,sierrae,USA,1962,246,Rana sierrae
SM071,Bd,False,Rana,sierrae,USA,1962,246,Rana sierrae
SM107,Bd,False,Rana,sierrae,USA,1962,246,Rana sierrae
SM107,Bd,False,Rana,sierrae,USA,1962,246,Rana sierrae
SM062,Bd,False,Rana,sierrae,USA,1939,254,Rana sierrae
SM062,Bd,False,Rana,sierrae,USA,1939,254,Rana sierrae
SM071,Bd,False,Rana,sierrae,USA,1939,254,Rana sierrae
SM071,Bd,False,Rana,sierrae,USA,1939,254,Rana sierrae
SM107,Bd,False,Rana,sierrae,USA,1939,254,Rana sierrae
SM107,Bd,False,Rana,sierrae,USA,1939,254,Rana sierrae
SM063,Bd,True,Rana,sierrae,USA,1972,246,Rana sierrae
SM063,Bd,True,Rana,sierrae,USA,1972,246,Rana sierrae
SM082,Bd,True,Rana,sierrae,USA,1972,246,Rana sierrae
SM082,Bd,True,Rana,sierrae,USA,1972,246,Rana sierrae
SM063,Bd,True,Rana,sierrae,USA,1972,254,Rana sierrae
SM063,Bd,True,Rana,sierrae,USA,1972,254,Rana sierrae
SM082,Bd,True,Rana,sierrae,USA,1972,254,Rana sierrae
SM082,Bd,True,Rana,sierrae,USA,1972,254,Rana sierrae
SM064,Bd,True,Rana,sierrae,USA,1985,246,Rana sierrae
SM064,Bd,True,Rana,sierrae,USA,1985,246,Rana sierrae
SM084,Bd,True,Rana,sierrae,USA,1985,246,Rana sierrae
SM084,Bd,True,Rana,sierrae,USA,1985,246,Rana sierrae
SM087,Bd,True,Rana,sierrae,USA,1985,246,Rana sierrae
SM087,Bd,True,Rana,sierrae,USA,1985,246,Rana sierrae
SM101,Bd,True,Rana,sierrae,USA,1985,246,Rana sierrae
SM101,Bd,True,Rana,sierrae,USA,1985,246,Rana sierrae
SM102,Bd,True,Rana,sierrae,USA,1985,246,Rana sierrae
SM102,Bd,True,Rana,sierrae,USA,1985,246,Rana sierrae
SM103,Bd,True,Rana,sierrae,USA,1985,246,Rana sierrae
SM103,Bd,True,Rana,sierrae,USA,1985,246,Rana sierrae
SM109,Bd,True,Rana,sierrae,USA,1985,246,Rana sierrae
SM109,Bd,True,Rana,sierrae,USA,1985,246,Rana sierrae
SM119,Bd,True,Rana,sierrae,USA,1985,246,Rana sierrae
SM119,Bd,True,Rana,sierrae,USA,1985,246,Rana sierrae
SM064,Bd,True,Rana,sierrae,USA,1985,254,Rana sierrae
SM064,Bd,True,Rana,sierrae,USA,1985,254,Rana sierrae
SM065,Bd,False,Rana,sierrae,USA,1974,246,Rana sierrae
SM065,Bd,False,Rana,sierrae,USA,1974,246,Rana sierrae
SM066,Bd,False,Rana,sierrae,USA,1974,246,Rana sierrae
SM066,Bd,False,Rana,sierrae,USA,1974,246,Rana sierrae
SM072,Bd,False,Rana,sierrae,USA,1974,246,Rana sierrae
SM072,Bd,False,Rana,sierrae,USA,1974,246,Rana sierrae
SM078,Bd,True,Rana,sierrae,USA,1974,246,Rana sierrae
SM078,Bd,True,Rana,sierrae,USA,1974,246,Rana sierrae
SM091,Bd,False,Rana,sierrae,USA,1974,246,Rana sierrae
SM091,Bd,False,Rana,sierrae,USA,1974,246,Rana sierrae
SM095,Bd,False,Rana,sierrae,USA,1974,246,Rana sierrae
SM095,Bd,False,Rana,sierrae,USA,1974,246,Rana sierrae
SM097,Bd,False,Rana,sierrae,USA,1974,246,Rana sierrae
SM097,Bd,False,Rana,sierrae,USA,1974,246,Rana sierrae
SM113,Bd,True,Rana,sierrae,USA,1974,246,Rana sierrae
SM113,Bd,True,Rana,sierrae,USA,1974,246,Rana sierrae
SM065,Bd,False,Rana,sierrae,USA,1939,254,Rana sierrae
SM065,Bd,False,Rana,sierrae,USA,1939,254,Rana sierrae
SM091,Bd,False,Rana,sierrae,USA,1939,254,Rana sierrae
SM091,Bd,False,Rana,sierrae,USA,1939,254,Rana sierrae
SM066,Bd,False,Rana,sierrae,USA,1951,254,Rana sierrae
SM066,Bd,False,Rana,sierrae,USA,1951,254,Rana sierrae
SM095,Bd,False,Rana,sierrae,USA,1951,254,Rana sierrae
SM095,Bd,False,Rana,sierrae,USA,1951,254,Rana sierrae
SM097,Bd,False,Rana,sierrae,USA,1951,254,Rana sierrae
SM097,Bd,False,Rana,sierrae,USA,1951,254,Rana sierrae
SM067,Bd,False,Rana,sierrae,USA,1983,246,Rana sierrae
SM067,Bd,False,Rana,sierrae,USA,1983,246,Rana sierrae
SM068,Bd,True,Rana,sierrae,USA,1983,246,Rana sierrae
SM068,Bd,True,Rana,sierrae,USA,1983,246,Rana sierrae
SM073,Bd,False,Rana,sierrae,USA,1983,246,Rana sierrae
SM073,Bd,False,Rana,sierrae,USA,1983,246,Rana sierrae
SM089,Bd,False,Rana,sierrae,USA,1983,246,Rana sierrae
SM089,Bd,False,Rana,sierrae,USA,1983,246,Rana sierrae
SM093,Bd,False,Rana,sierrae,USA,1983,246,Rana sierrae
SM093,Bd,False,Rana,sierrae,USA,1983,246,Rana sierrae
SM096,Bd,False,Rana,sierrae,USA,1983,246,Rana sierrae
SM096,Bd,False,Rana,sierrae,USA,1983,246,Rana sierrae
SM105,Bd,True,Rana,sierrae,USA,1983,246,Rana sierrae
SM105,Bd,True,Rana,sierrae,USA,1983,246,Rana sierrae
SM112,Bd,False,Rana,sierrae,USA,1983,246,Rana sierrae
SM112,Bd,False,Rana,sierrae,USA,1983,246,Rana sierrae
SM067,Bd,False,Rana,sierrae,USA,1983,254,Rana sierrae
SM067,Bd,False,Rana,sierrae,USA,1983,254,Rana sierrae
SM068,Bd,True,Rana,sierrae,USA,1983,254,Rana sierrae
SM068,Bd,True,Rana,sierrae,USA,1983,254,Rana sierrae
SM073,Bd,False,Rana,sierrae,USA,1983,254,Rana sierrae
SM073,Bd,False,Rana,sierrae,USA,1983,254,Rana sierrae
SM089,Bd,False,Rana,sierrae,USA,1983,254,Rana sierrae
SM089,Bd,False,Rana,sierrae,USA,1983,254,Rana sierrae
SM093,Bd,False,Rana,sierrae,USA,1983,254,Rana sierrae
SM093,Bd,False,Rana,sierrae,USA,1983,254,Rana sierrae
SM096,Bd,False,Rana,sierrae,USA,1983,254,Rana sierrae
SM096,Bd,False,Rana,sierrae,USA,1983,254,Rana sierrae
SM105,Bd,True,Rana,sierrae,USA,1983,254,Rana sierrae
SM105,Bd,True,Rana,sierrae,USA,1983,254,Rana sierrae
SM112,Bd,False,Rana,sierrae,USA,1983,254,Rana sierrae
SM112,Bd,False,Rana,sierrae,USA,1983,254,Rana sierrae
SM069,Bd,False,Rana,sierrae,USA,1974,246,Rana sierrae
SM069,Bd,False,Rana,sierrae,USA,1974,246,Rana sierrae
SM075,Bd,False,Rana,sierrae,USA,1974,246,Rana sierrae
SM075,Bd,False,Rana,sierrae,USA,1974,246,Rana sierrae
SM088,Bd,True,Rana,sierrae,USA,1974,246,Rana sierrae
SM088,Bd,True,Rana,sierrae,USA,1974,246,Rana sierrae
SM090,Bd,False,Rana,sierrae,USA,1974,246,Rana sierrae
SM090,Bd,False,Rana,sierrae,USA,1974,246,Rana sierrae
SM094,Bd,False,Rana,sierrae,USA,1974,246,Rana sierrae
SM094,Bd,False,Rana,sierrae,USA,1974,246,Rana sierrae
SM111,Bd,False,Rana,sierrae,USA,1974,246,Rana sierrae
SM111,Bd,False,Rana,sierrae,USA,1974,246,Rana sierrae
SM123,Bd,False,Rana,sierrae,USA,1974,246,Rana sierrae
SM123,Bd,False,Rana,sierrae,USA,1974,246,Rana sierrae
SM069,Bd,False,Rana,sierrae,USA,1951,254,Rana sierrae
SM069,Bd,False,Rana,sierrae,USA,1951,254,Rana sierrae
SM111,Bd,False,Rana,sierrae,USA,1951,254,Rana sierrae
SM111,Bd,False,Rana,sierrae,USA,1951,254,Rana sierrae
SM123,Bd,False,Rana,sierrae,USA,1951,254,Rana sierrae
SM123,Bd,False,Rana,sierrae,USA,1951,254,Rana sierrae
SM070,Bd,True,Rana,sierrae,USA,1972,246,Rana sierrae
SM070,Bd,True,Rana,sierrae,USA,1972,246,Rana sierrae
SM074,Bd,True,Rana,sierrae,USA,1972,246,Rana sierrae
SM074,Bd,True,Rana,sierrae,USA,1972,246,Rana sierrae
SM080,Bd,False,Rana,sierrae,USA,1972,246,Rana sierrae
SM080,Bd,False,Rana,sierrae,USA,1972,246,Rana sierrae
SM070,Bd,True,Rana,sierrae,USA,1972,254,Rana sierrae
SM070,Bd,True,Rana,sierrae,USA,1972,254,Rana sierrae
SM072,Bd,False,Rana,sierrae,USA,1905,254,Rana sierrae
SM072,Bd,False,Rana,sierrae,USA,1905,254,Rana sierrae
SM074,Bd,True,Rana,sierrae,USA,1972,254,Rana sierrae
SM074,Bd,True,Rana,sierrae,USA,1972,254,Rana sierrae
SM075,Bd,False,Rana,sierrae,USA,1910,254,Rana sierrae
SM075,Bd,False,Rana,sierrae,USA,1910,254,Rana sierrae
SM077,Bd,False,Rana,sierrae,USA,1983,246,Rana sierrae
SM077,Bd,False,Rana,sierrae,USA,1983,246,Rana sierrae
SM081,Bd,True,Rana,sierrae,USA,1983,246,Rana sierrae
SM081,Bd,True,Rana,sierrae,USA,1983,246,Rana sierrae
SM086,Bd,False,Rana,sierrae,USA,1983,246,Rana sierrae
SM086,Bd,False,Rana,sierrae,USA,1983,246,Rana sierrae
SM092,Bd,True,Rana,sierrae,USA,1983,246,Rana sierrae
SM092,Bd,True,Rana,sierrae,USA,1983,246,Rana sierrae
SM098,Bd,False,Rana,sierrae,USA,1983,246,Rana sierrae
SM098,Bd,False,Rana,sierrae,USA,1983,246,Rana sierrae
SM077,Bd,False,Rana,sierrae,USA,1983,254,Rana sierrae
SM077,Bd,False,Rana,sierrae,USA,1983,254,Rana sierrae
SM081,Bd,True,Rana,sierrae,USA,1983,254,Rana sierrae
SM081,Bd,True,Rana,sierrae,USA,1983,254,Rana sierrae
SM086,Bd,False,Rana,sierrae,USA,1983,254,Rana sierrae
SM086,Bd,False,Rana,sierrae,USA,1983,254,Rana sierrae
SM092,Bd,True,Rana,sierrae,USA,1983,254,Rana sierrae
SM092,Bd,True,Rana,sierrae,USA,1983,254,Rana sierrae
SM098,Bd,False,Rana,sierrae,USA,1983,254,Rana sierrae
SM098,Bd,False,Rana,sierrae,USA,1983,254,Rana sierrae
SM078,Bd,True,Rana,sierrae,USA,1974,254,Rana sierrae
SM078,Bd,True,Rana,sierrae,USA,1974,254,Rana sierrae
SM113,Bd,True,Rana,sierrae,USA,1974,254,Rana sierrae
SM113,Bd,True,Rana,sierrae,USA,1974,254,Rana sierrae
SM079,Bd,False,Rana,sierrae,USA,1979,246,Rana sierrae
SM079,Bd,False,Rana,sierrae,USA,1979,246,Rana sierrae
SM083,Bd,False,Rana,sierrae,USA,1979,246,Rana sierrae
SM083,Bd,False,Rana,sierrae,USA,1979,246,Rana sierrae
SM100,Bd,False,Rana,sierrae,USA,1979,246,Rana sierrae
SM100,Bd,False,Rana,sierrae,USA,1979,246,Rana sierrae
SM108,Bd,True,Rana,sierrae,USA,1979,246,Rana sierrae
SM108,Bd,True,Rana,sierrae,USA,1979,246,Rana sierrae
SM114,Bd,False,Rana,sierrae,USA,1979,246,Rana sierrae
SM114,Bd,False,Rana,sierrae,USA,1979,246,Rana sierrae
SM121,Bd,True,Rana,sierrae,USA,1979,246,Rana sierrae
SM121,Bd,True,Rana,sierrae,USA,1979,246,Rana sierrae
SM122,Bd,False,Rana,sierrae,USA,1979,246,Rana sierrae
SM122,Bd,False,Rana,sierrae,USA,1979,246,Rana sierrae
SM124,Bd,False,Rana,sierrae,USA,1979,246,Rana sierrae
SM124,Bd,False,Rana,sierrae,USA,1979,246,Rana sierrae
SM126,Bd,False,Rana,sierrae,USA,1979,246,Rana sierrae
SM126,Bd,False,Rana,sierrae,USA,1979,246,Rana sierrae
SM079,Bd,False,Rana,sierrae,USA,1983,254,Rana sierrae
SM079,Bd,False,Rana,sierrae,USA,1983,254,Rana sierrae
SM083,Bd,False,Rana,sierrae,USA,1983,254,Rana sierrae
SM083,Bd,False,Rana,sierrae,USA,1983,254,Rana sierrae
SM100,Bd,False,Rana,sierrae,USA,1983,254,Rana sierrae
SM100,Bd,False,Rana,sierrae,USA,1983,254,Rana sierrae
SM114,Bd,False,Rana,sierrae,USA,1983,254,Rana sierrae
SM114,Bd,False,Rana,sierrae,USA,1983,254,Rana sierrae
SM122,Bd,False,Rana,sierrae,USA,1983,254,Rana sierrae
SM122,Bd,False,Rana,sierrae,USA,1983,254,Rana sierrae
SM124,Bd,False,Rana,sierrae,USA,1983,254,Rana sierrae
SM124,Bd,False,Rana,sierrae,USA,1983,254,Rana sierrae
SM080,Bd,False,Rana,sierrae,USA,1974,254,Rana sierrae
SM080,Bd,False,Rana,sierrae,USA,1974,254,Rana sierrae
SM084,Bd,True,Rana,sierrae,USA,1985,254,Rana sierrae
SM084,Bd,True,Rana,sierrae,USA,1985,254,Rana sierrae
SM087,Bd,True,Rana,sierrae,USA,1985,254,Rana sierrae
SM087,Bd,True,Rana,sierrae,USA,1985,254,Rana sierrae
SM101,Bd,True,Rana,sierrae,USA,1985,254,Rana sierrae
SM101,Bd,True,Rana,sierrae,USA,1985,254,Rana sierrae
SM102,Bd,True,Rana,sierrae,USA,1985,254,Rana sierrae
SM102,Bd,True,Rana,sierrae,USA,1985,254,Rana sierrae
SM103,Bd,True,Rana,sierrae,USA,1985,254,Rana sierrae
SM103,Bd,True,Rana,sierrae,USA,1985,254,Rana sierrae
SM109,Bd,True,Rana,sierrae,USA,1985,254,Rana sierrae
SM109,Bd,True,Rana,sierrae,USA,1985,254,Rana sierrae
SM119,Bd,True,Rana,sierrae,USA,1985,254,Rana sierrae
SM119,Bd,True,Rana,sierrae,USA,1985,254,Rana sierrae
SM085,Bd,True,Rana,sierrae,USA,1975,246,Rana sierrae
SM085,Bd,True,Rana,sierrae,USA,1975,246,Rana sierrae
SM115,Bd,True,Rana,sierrae,USA,1975,246,Rana sierrae
SM115,Bd,True,Rana,sierrae,USA,1975,246,Rana sierrae
SM085,Bd,True,Rana,sierrae,USA,1975,254,Rana sierrae
SM085,Bd,True,Rana,sierrae,USA,1975,254,Rana sierrae
SM115,Bd,True,Rana,sierrae,USA,1975,254,Rana sierrae
SM115,Bd,True,Rana,sierrae,USA,1975,254,Rana sierrae
SM088,Bd,True,Rana,sierrae,USA,1974,254,Rana sierrae
SM088,Bd,True,Rana,sierrae,USA,1974,254,Rana sierrae
SM090,Bd,False,Rana,sierrae,USA,1923,254,Rana sierrae
SM090,Bd,False,Rana,sierrae,USA,1923,254,Rana sierrae
SM094,Bd,False,Rana,sierrae,USA,1939,254,Rana sierrae
SM094,Bd,False,Rana,sierrae,USA,1939,254,Rana sierrae
SM099,Bd,True,Rana,sierrae,USA,1972,246,Rana sierrae
SM099,Bd,True,Rana,sierrae,USA,1972,246,Rana sierrae
SM110,Bd,True,Rana,sierrae,USA,1972,246,Rana sierrae
SM110,Bd,True,Rana,sierrae,USA,1972,246,Rana sierrae
SM099,Bd,True,Rana,sierrae,USA,1972,254,Rana sierrae
SM099,Bd,True,Rana,sierrae,USA,1972,254,Rana sierrae
SM110,Bd,True,Rana,sierrae,USA,1972,254,Rana sierrae
SM110,Bd,True,Rana,sierrae,USA,1972,254,Rana sierrae
SM104,Bd,True,Rana,sierrae,USA,1975,246,Rana sierrae
SM104,Bd,True,Rana,sierrae,USA,1975,246,Rana sierrae
SM104,Bd,True,Rana,sierrae,USA,1975,254,Rana sierrae
SM104,Bd,True,Rana,sierrae,USA,1975,254,Rana sierrae
SM106,Bd,False,Rana,sierrae,USA,1972,246,Rana sierrae
SM106,Bd,False,Rana,sierrae,USA,1972,246,Rana sierrae
SM106,Bd,False,Rana,sierrae,USA,1974,254,Rana sierrae
SM106,Bd,False,Rana,sierrae,USA,1974,254,Rana sierrae
SM108,Bd,True,Rana,sierrae,USA,1979,254,Rana sierrae
SM108,Bd,True,Rana,sierrae,USA,1979,254,Rana sierrae
SM116,Bd,True,Rana,sierrae,USA,1973,246,Rana sierrae
SM116,Bd,True,Rana,sierrae,USA,1973,246,Rana sierrae
SM116,Bd,True,Rana,sierrae,USA,1973,254,Rana sierrae
SM116,Bd,True,Rana,sierrae,USA,1973,254,Rana sierrae
SM117,Bd,False,Rana,sierrae,USA,1983,246,Rana sierrae
SM117,Bd,False,Rana,sierrae,USA,1983,246,Rana sierrae
SM117,Bd,False,Rana,sierrae,USA,1983,254,Rana sierrae
SM117,Bd,False,Rana,sierrae,USA,1983,254,Rana sierrae
SM120,Bd,True,Rana,sierrae,USA,2004,246,Rana sierrae
SM120,Bd,True,Rana,sierrae,USA,2004,246,Rana sierrae
SM120,Bd,True,Rana,sierrae,USA,2004,254,Rana sierrae
SM120,Bd,True,Rana,sierrae,USA,2004,254,Rana sierrae
SM121,Bd,True,Rana,sierrae,USA,1979,254,Rana sierrae
SM121,Bd,True,Rana,sierrae,USA,1979,254,Rana sierrae
SM126,Bd,False,Rana,sierrae,USA,1988,254,Rana sierrae
SM126,Bd,False,Rana,sierrae,USA,1988,254,Rana sierrae
SM129,Bd,False,Rana,sierrae,USA,1973,254,Rana sierrae
SM129,Bd,False,Rana,sierrae,USA,1973,254,Rana sierrae
SM130,Bd,False,Rana,sierrae,USA,1973,254,Rana sierrae
SM130,Bd,False,Rana,sierrae,USA,1973,254,Rana sierrae
SM132,Bd,False,Rana,sierrae,USA,1973,254,Rana sierrae
SM132,Bd,False,Rana,sierrae,USA,1973,254,Rana sierrae
SM133,Bd,False,Rana,sierrae,USA,1973,254,Rana sierrae
SM133,Bd,False,Rana,sierrae,USA,1973,254,Rana sierrae
SM134,Bd,False,Rana,sierrae,USA,1965,246,Rana sierrae
SM134,Bd,False,Rana,sierrae,USA,1965,246,Rana sierrae
SM137,Bd,False,Rana,sierrae,USA,1965,246,Rana sierrae
SM137,Bd,False,Rana,sierrae,USA,1965,246,Rana sierrae
SM134,Bd,False,Rana,sierrae,USA,1965,254,Rana sierrae
SM134,Bd,False,Rana,sierrae,USA,1965,254,Rana sierrae
SM137,Bd,False,Rana,sierrae,USA,1965,254,Rana sierrae
SM137,Bd,False,Rana,sierrae,USA,1965,254,Rana sierrae
SM136,Bd,False,Rana,sierrae,USA,1974,246,Rana sierrae
SM136,Bd,False,Rana,sierrae,USA,1974,246,Rana sierrae
SM136,Bd,False,Rana,sierrae,USA,1974,254,Rana sierrae
SM136,Bd,False,Rana,sierrae,USA,1974,254,Rana sierrae
SM138,Bd,False,Rana,sierrae,USA,1974,246,Rana sierrae
SM138,Bd,False,Rana,sierrae,USA,1974,246,Rana sierrae
SM138,Bd,False,Rana,sierrae,USA,1974,254,Rana sierrae
SM138,Bd,False,Rana,sierrae,USA,1974,254,Rana sierrae
SM139,Bd,False,Rana,sierrae,USA,1973,246,Rana sierrae
SM139,Bd,False,Rana,sierrae,USA,1973,246,Rana sierrae
SM139,Bd,False,Rana,sierrae,USA,1973,254,Rana sierrae
SM139,Bd,False,Rana,sierrae,USA,1973,254,Rana sierrae
SM140,Bd,False,Rana,sierrae,USA,1958,246,Rana sierrae
SM140,Bd,False,Rana,sierrae,USA,1958,246,Rana sierrae
SM140,Bd,False,Rana,sierrae,USA,1997,254,Rana sierrae
SM140,Bd,False,Rana,sierrae,USA,1997,254,Rana sierrae
SM141,Bd,False,Rana,sierrae,USA,1958,246,Rana sierrae
SM141,Bd,False,Rana,sierrae,USA,1958,246,Rana sierrae
SM142,Bd,False,Rana,sierrae,USA,1958,246,Rana sierrae
SM142,Bd,False,Rana,sierrae,USA,1958,246,Rana sierrae
SM148,Bd,False,Rana,sierrae,USA,1958,246,Rana sierrae
SM148,Bd,False,Rana,sierrae,USA,1958,246,Rana sierrae
SM151,Bd,False,Rana,sierrae,USA,1958,246,Rana sierrae
SM151,Bd,False,Rana,sierrae,USA,1958,246,Rana sierrae
SM152,Bd,False,Rana,sierrae,USA,1958,246,Rana sierrae
SM152,Bd,False,Rana,sierrae,USA,1958,246,Rana sierrae
SM153,Bd,False,Rana,sierrae,USA,1958,246,Rana sierrae
SM153,Bd,False,Rana,sierrae,USA,1958,246,Rana sierrae
SM166,Bd,False,Rana,sierrae,USA,1958,246,Rana sierrae
SM166,Bd,False,Rana,sierrae,USA,1958,246,Rana sierrae
SM167,Bd,False,Rana,sierrae,USA,1958,246,Rana sierrae
SM167,Bd,False,Rana,sierrae,USA,1958,246,Rana sierrae
SM169,Bd,False,Rana,sierrae,USA,1958,246,Rana sierrae
SM169,Bd,False,Rana,sierrae,USA,1958,246,Rana sierrae
SM141,Bd,False,Rana,sierrae,USA,1998,254,Rana sierrae
SM141,Bd,False,Rana,sierrae,USA,1998,254,Rana sierrae
SM142,Bd,False,Rana,sierrae,USA,1998,254,Rana sierrae
SM142,Bd,False,Rana,sierrae,USA,1998,254,Rana sierrae
SM148,Bd,False,Rana,sierrae,USA,1998,254,Rana sierrae
SM148,Bd,False,Rana,sierrae,USA,1998,254,Rana sierrae
